client_id,crm_city,count_cost,dealer_meet,crm_sale,event_date,ga_session_id
GA1.2.1469914215.1579355931,Moscow,0,0,0.0,2020-01-18,19255
GA1.2.1443067279.1579367898,Moscow,0,0,0.0,2020-01-18,19281
GA1.2.1418010640.1579339765,Moscow,1,1,1.0,2020-01-18,19305
GA1.2.1417129931.1579377126,Moscow,0,0,0.0,2020-01-18,19308
GA1.2.1294876610.1571485614,Moscow,1,1,1.0,2020-01-18,19466
GA1.2.1294876610.1571485614,Moscow,0,0,0.0,2020-01-18,19467
GA1.2.1294876610.1571485614,Moscow,0,0,0.0,2020-01-18,19468
GA1.2.1294876610.1571485614,Moscow,1,1,1.0,2020-01-18,19469
GA1.2.1294876610.1571485614,Moscow,0,0,0.0,2020-01-18,19470
GA1.2.1218268859.1578666237,Moscow,0,0,0.0,2020-01-18,19556
GA1.2.1218268859.1578666237,Moscow,0,0,0.0,2020-01-18,19555
GA1.2.111034880.1577870284,Moscow,0,0,0.0,2020-01-18,19672
GA1.2.1078656288.1579339627,Moscow,0,0,0.0,2020-01-18,19713
GA1.2.1078656288.1579339627,Moscow,0,0,0.0,2020-01-18,19714
GA1.2.874265788.1577367846,Moscow,0,0,0.0,2020-01-17,17828
GA1.2.832316767.1579271814,Moscow,0,0,0.0,2020-01-17,17883
GA1.2.809587323.1579221497,Moscow,0,0,0.0,2020-01-17,17906
GA1.2.781073630.1579249368,Moscow,0,0,0.0,2020-01-17,17945
GA1.2.765333291.1579278603,Moscow,0,0,0.0,2020-01-17,17959
GA1.2.762664515.1579243892,Moscow,0,0,0.0,2020-01-17,17964
GA1.2.754952072.1579253416,Moscow,0,0,0.0,2020-01-17,17980
GA1.2.717373943.1579240604,Moscow,0,0,0.0,2020-01-17,18025
GA1.2.717373943.1579240604,Moscow,0,0,0.0,2020-01-17,18026
GA1.2.693345560.1579274954,Moscow,0,0,0.0,2020-01-17,18046
GA1.2.659708585.1579261678,Moscow,0,0,0.0,2020-01-17,18082
GA1.2.618037245.1579268283,Moscow,0,0,0.0,2020-01-17,18123
GA1.2.618037245.1579268283,Moscow,0,0,0.0,2020-01-17,18124
GA1.2.618037245.1579268283,Moscow,0,0,0.0,2020-01-17,18125
GA1.2.618037245.1579268283,Moscow,0,0,0.0,2020-01-17,18126
GA1.2.618037245.1579268283,Moscow,0,1,0.0,2020-01-17,18127
GA1.2.442169099.1579289315,Moscow,0,0,0.0,2020-01-17,18316
GA1.2.437411376.1579271604,Moscow,0,1,0.0,2020-01-17,18322
GA1.2.430722491.1579267357,Moscow,0,0,0.0,2020-01-17,18328
GA1.2.424394531.1579254807,Moscow,0,0,0.0,2020-01-17,18331
GA1.2.377438538.1579240850,Moscow,0,0,0.0,2020-01-17,18386
GA1.2.32200499.1576043207,Moscow,0,0,0.0,2020-01-17,18436
GA1.2.2047441521.1579265147,Moscow,0,0,0.0,2020-01-17,18646
GA1.2.2019888837.1579270437,Moscow,0,0,0.0,2020-01-17,18668
GA1.2.1960873228.1579288494,Moscow,0,0,0.0,2020-01-17,18725
GA1.2.1959251834.1579243055,Moscow,0,0,0.0,2020-01-17,18727
GA1.2.1942896277.1579228590,Moscow,0,0,0.0,2020-01-17,18744
GA1.2.1922655402.1579284027,Moscow,0,0,0.0,2020-01-17,18766
GA1.2.1862767631.1566484033,Moscow,0,0,0.0,2020-01-17,18840
GA1.2.1862767631.1566484033,Moscow,0,0,0.0,2020-01-17,18839
GA1.2.183652981.1579253633,Moscow,0,0,0.0,2020-01-17,18868
GA1.2.183652981.1579253633,Moscow,0,0,0.0,2020-01-17,18869
GA1.2.1604904545.1579245959,Moscow,1,1,1.0,2020-01-17,19118
GA1.2.1525902095.1579262070,Moscow,0,0,0.0,2020-01-17,19184
GA1.2.147932369.1579277751,Moscow,0,0,0.0,2020-01-17,19239
GA1.2.147932369.1579277751,Moscow,0,0,0.0,2020-01-17,19238
GA1.2.1464445266.1579244273,Moscow,0,0,0.0,2020-01-17,19261
GA1.2.1438764498.1579259112,Moscow,1,1,1.0,2020-01-17,19290
GA1.2.1438764498.1579259112,Moscow,0,0,0.0,2020-01-17,19291
GA1.2.1355524810.1579283616,Moscow,0,0,0.0,2020-01-17,19382
GA1.2.1322726328.1579264437,Moscow,1,1,0.0,2020-01-17,19436
GA1.2.1311128486.1579220690,Moscow,0,0,0.0,2020-01-17,19451
GA1.2.1276754214.1579257407,Moscow,0,0,0.0,2020-01-17,19484
GA1.2.1276754214.1579257407,Moscow,0,0,0.0,2020-01-17,19485
GA1.2.1276754214.1579257407,Moscow,0,0,0.0,2020-01-17,19486
GA1.2.1276754214.1579257407,Moscow,0,0,0.0,2020-01-17,19487
GA1.2.126042240.1576672711,Moscow,0,0,0.0,2020-01-17,19512
GA1.2.117377991.1578693229,Moscow,0,0,0.0,2020-01-17,19602
GA1.2.1155792722.1579274605,Moscow,0,0,0.0,2020-01-17,19624
GA1.2.1014695354.1579238167,Moscow,0,0,0.0,2020-01-17,19778
GA1.2.100437576.1579258568,Moscow,1,1,1.0,2020-01-17,19792
GA1.2.946153442.1579083036,Moscow,1,1,0.0,2020-01-16,17748
GA1.2.932436780.1579203455,Moscow,0,0,0.0,2020-01-16,17761
GA1.2.893566013.1579166202,Moscow,1,1,1.0,2020-01-16,17810
GA1.2.881376857.1578570870,Moscow,0,0,0.0,2020-01-16,17821
GA1.2.840340656.1579194060,Moscow,0,1,0.0,2020-01-16,17874
GA1.2.826576220.1575576455,Moscow,0,0,0.0,2020-01-16,17888
GA1.2.765691658.1578827401,Moscow,0,1,0.0,2020-01-16,17954
GA1.2.765691658.1578827401,Moscow,1,1,1.0,2020-01-16,17955
GA1.2.713861908.1571208512,Moscow,1,1,0.0,2020-01-16,18030
GA1.2.711462950.1579167797,Moscow,0,0,0.0,2020-01-16,18032
GA1.2.658791244.1579166715,Moscow,0,0,0.0,2020-01-16,18084
GA1.2.625837657.1579190703,Moscow,0,0,0.0,2020-01-16,18108
GA1.2.621268288.1579166931,Moscow,1,1,0.0,2020-01-16,18115
GA1.2.471298490.1579176574,Moscow,0,0,0.0,2020-01-16,18290
GA1.2.407790498.1578641751,Moscow,0,0,0.0,2020-01-16,18349
GA1.2.268835383.1579193211,Moscow,0,0,0.0,2020-01-16,18493
GA1.2.256969131.1579180523,Moscow,0,0,0.0,2020-01-16,18497
GA1.2.221358787.1579154489,Moscow,0,0,0.0,2020-01-16,18526
GA1.2.2110951723.1579193926,Moscow,0,0,0.0,2020-01-16,18592
GA1.2.2087665653.1579191916,Moscow,0,0,0.0,2020-01-16,18611
GA1.2.2082663590.1579139439,Moscow,0,0,0.0,2020-01-16,18613
GA1.2.2050715581.1579193564,Moscow,0,0,0.0,2020-01-16,18643
GA1.2.2043643736.1579189573,Moscow,1,1,1.0,2020-01-16,18649
GA1.2.1986403641.1579160403,Moscow,0,1,0.0,2020-01-16,18702
GA1.2.196907885.1579154410,Moscow,0,0,0.0,2020-01-16,18721
GA1.2.1959607423.1579172472,Moscow,0,0,0.0,2020-01-16,18726
GA1.2.1925148519.1579193572,Moscow,0,0,0.0,2020-01-16,18762
GA1.2.1911634027.1579170694,Moscow,1,1,1.0,2020-01-16,18783
GA1.2.1911634027.1579170694,Moscow,0,0,0.0,2020-01-16,18782
GA1.2.190779961.1579205439,Moscow,0,0,0.0,2020-01-16,18791
GA1.2.1881980021.1579195296,Moscow,0,1,0.0,2020-01-16,18810
GA1.2.1847224882.1579156048,Moscow,1,1,1.0,2020-01-16,18849
GA1.2.1839020016.1579139266,Moscow,1,1,1.0,2020-01-16,18861
GA1.2.1779205234.1579153668,Moscow,0,0,0.0,2020-01-16,18931
GA1.2.1726989586.1578465640,Moscow,0,0,0.0,2020-01-16,18975
GA1.2.1726989586.1578465640,Moscow,0,0,0.0,2020-01-16,18976
GA1.2.1656198259.1579160082,Moscow,0,0,0.0,2020-01-16,19065
GA1.2.1542805354.1579205301,Moscow,0,0,0.0,2020-01-16,19157
GA1.2.144557360.1579204159,Moscow,0,1,0.0,2020-01-16,19277
GA1.2.1443735268.1579164336,Moscow,0,0,0.0,2020-01-16,19280
GA1.2.1396306576.1579153749,Moscow,0,0,0.0,2020-01-16,19340
GA1.2.1319115742.1579189631,Moscow,0,0,0.0,2020-01-16,19438
GA1.2.1294876610.1571485614,Moscow,0,0,0.0,2020-01-16,19465
GA1.2.1157029108.1579184936,Moscow,0,0,0.0,2020-01-16,19623
GA1.2.1147330758.1573205309,Moscow,0,0,0.0,2020-01-16,19633
GA1.2.1147330758.1573205309,Moscow,0,0,0.0,2020-01-16,19634
GA1.2.1126504839.1579172573,Moscow,0,0,0.0,2020-01-16,19654
GA1.2.1054887525.1577637758,Moscow,0,0,0.0,2020-01-16,19736
GA1.2.1033001237.1579071232,Moscow,0,0,0.0,2020-01-16,19764
GA1.2.1004358471.1579207671,Moscow,0,0,0.0,2020-01-16,19793
GA1.2.997101312.1579101183,Moscow,0,0,0.0,2020-01-15,17691
GA1.2.898014230.1579074184,Moscow,1,1,0.0,2020-01-15,17803
GA1.2.868612761.1579086395,Moscow,0,0,0.0,2020-01-15,17833
GA1.2.856195601.1579089529,Moscow,0,1,0.0,2020-01-15,17846
GA1.2.81257717.1574974563,Moscow,0,0,0.0,2020-01-15,17905
GA1.2.802860426.1579036878,Moscow,0,1,0.0,2020-01-15,17908
GA1.2.801136629.1579106588,Moscow,0,1,0.0,2020-01-15,17912
GA1.2.752753064.1579068785,Moscow,0,0,0.0,2020-01-15,17981
GA1.2.752753064.1579068785,Moscow,0,0,0.0,2020-01-15,17982
GA1.2.752753064.1579068785,Moscow,0,1,0.0,2020-01-15,17983
GA1.2.752753064.1579068785,Moscow,0,0,0.0,2020-01-15,17984
GA1.2.746715211.1579085370,Moscow,0,0,0.0,2020-01-15,17989
GA1.2.712721759.1579094707,Moscow,0,1,0.0,2020-01-15,18031
GA1.2.663240761.1579117069,Moscow,0,0,0.0,2020-01-15,18077
GA1.2.561724428.1564562111,Moscow,0,0,0.0,2020-01-15,18182
GA1.2.506792288.1578599424,Moscow,0,0,0.0,2020-01-15,18238
GA1.2.470937371.1571045683,Moscow,0,0,0.0,2020-01-15,18291
GA1.2.377664044.1579104828,Moscow,0,0,0.0,2020-01-15,18385
GA1.2.300071121.1579097755,Moscow,0,0,0.0,2020-01-15,18463
GA1.2.21817597.1579014998,Moscow,0,0,0.0,2020-01-15,18531
GA1.2.211742587.1579077188,Moscow,0,0,0.0,2020-01-15,18585
GA1.2.2091714900.1579094032,Moscow,0,0,0.0,2020-01-15,18604
GA1.2.2021107540.1579102761,Moscow,0,0,0.0,2020-01-15,18666
GA1.2.1980603168.1579071111,Moscow,0,0,0.0,2020-01-15,18705
GA1.2.1948799353.1579073838,Moscow,0,0,0.0,2020-01-15,18735
GA1.2.192058776.1579099999,Moscow,0,0,0.0,2020-01-15,18771
GA1.2.1863307576.1579077043,Moscow,0,0,0.0,2020-01-15,18838
GA1.2.1820484638.1579096375,Moscow,0,0,0.0,2020-01-15,18895
GA1.2.1820484638.1579096375,Moscow,0,0,0.0,2020-01-15,18896
GA1.2.1820484638.1579096375,Moscow,0,1,0.0,2020-01-15,18897
GA1.2.1820484638.1579096375,Moscow,0,0,0.0,2020-01-15,18898
GA1.2.1804646838.1579092047,Moscow,0,0,0.0,2020-01-15,18917
GA1.2.1773306076.1579082854,Moscow,0,0,0.0,2020-01-15,18940
GA1.2.176318936.1579064638,Moscow,0,0,0.0,2020-01-15,18943
GA1.2.1670954353.1579062936,Moscow,0,0,0.0,2020-01-15,19046
GA1.2.1632739182.1579035645,Moscow,0,0,0.0,2020-01-15,19089
GA1.2.1513309734.1579106867,Moscow,0,0,0.0,2020-01-15,19200
GA1.2.1492624837.1579083746,Moscow,0,0,0.0,2020-01-15,19224
GA1.2.1480529023.1579102366,Moscow,0,0,0.0,2020-01-15,19235
GA1.2.1470702355.1579088534,Moscow,0,1,0.0,2020-01-15,19253
GA1.2.1470702355.1579088534,Moscow,0,1,0.0,2020-01-15,19254
GA1.2.1459089554.1574327394,Moscow,0,0,0.0,2020-01-15,19266
GA1.2.1427467518.1579046847,Moscow,0,0,0.0,2020-01-15,19300
GA1.2.1345631879.1579098514,Moscow,0,0,0.0,2020-01-15,19410
GA1.2.1344327847.1579118401,Moscow,0,1,0.0,2020-01-15,19413
GA1.2.1307994472.1579104801,Moscow,0,0,0.0,2020-01-15,19454
GA1.2.1261244000.1579079619,Moscow,0,1,0.0,2020-01-15,19510
GA1.2.1243283175.1579105806,Moscow,0,0,0.0,2020-01-15,19528
GA1.2.1241105824.1579071183,Moscow,0,0,0.0,2020-01-15,19530
GA1.2.1219810903.1579081963,Moscow,0,0,0.0,2020-01-15,19550
GA1.2.1135803583.1579095441,Moscow,1,1,0.0,2020-01-15,19646
GA1.2.1107940764.1579089264,Moscow,0,0,0.0,2020-01-15,19678
GA1.2.1100550406.1579058338,Moscow,0,0,0.0,2020-01-15,19685
GA1.2.1100550406.1579058338,Moscow,0,0,0.0,2020-01-15,19686
GA1.2.1033001237.1579071232,Moscow,0,0,0.0,2020-01-15,19762
GA1.2.1033001237.1579071232,Moscow,0,0,0.0,2020-01-15,19763
GA1.2.1032170561.1579114300,Moscow,0,1,0.0,2020-01-15,19767
GA1.2.1002208490.1579092415,Moscow,0,0,0.0,2020-01-15,19801
GA1.2.1002208490.1579092415,Moscow,0,0,0.0,2020-01-15,19800
GA1.2.998512084.1578990708,Moscow,0,0,0.0,2020-01-14,17690
GA1.2.991362980.1578987482,Moscow,0,1,0.0,2020-01-14,17697
GA1.2.960041232.1578935112,Moscow,1,1,1.0,2020-01-14,17728
GA1.2.917268156.1578979623,Moscow,1,1,1.0,2020-01-14,17788
GA1.2.872737644.1579019394,Moscow,0,1,0.0,2020-01-14,17830
GA1.2.755498843.1579000258,Moscow,0,0,0.0,2020-01-14,17977
GA1.2.66719380.1578993047,Moscow,0,0,0.0,2020-01-14,18075
GA1.2.626928407.1579005120,Moscow,0,0,0.0,2020-01-14,18107
GA1.2.596338345.1579029444,Moscow,0,0,0.0,2020-01-14,18145
GA1.2.596338345.1579029444,Moscow,0,1,0.0,2020-01-14,18146
GA1.2.48877713.1578990178,Moscow,0,0,0.0,2020-01-14,18270
GA1.2.48877713.1578990178,Moscow,0,0,0.0,2020-01-14,18271
GA1.2.451394282.1575145398,Moscow,0,0,0.0,2020-01-14,18306
GA1.2.434841657.1579014578,Moscow,0,0,0.0,2020-01-14,18324
GA1.2.42274872.1578682392,Moscow,0,0,0.0,2020-01-14,18335
GA1.2.406865063.1577880819,Moscow,0,1,0.0,2020-01-14,18351
GA1.2.21817597.1579014998,Moscow,0,1,0.0,2020-01-14,18530
GA1.2.2032449212.1578987186,Moscow,0,0,0.0,2020-01-14,18658
GA1.2.2029489586.1579002426,Moscow,0,0,0.0,2020-01-14,18660
GA1.2.2019253733.1578998976,Moscow,0,0,0.0,2020-01-14,18672
GA1.2.1935378929.1578996638,Moscow,0,0,0.0,2020-01-14,18751
GA1.2.1836291074.1579027695,Moscow,0,0,0.0,2020-01-14,18872
GA1.2.1811388458.1579005282,Moscow,1,1,1.0,2020-01-14,18908
GA1.2.1743678802.1579033722,Moscow,0,0,0.0,2020-01-14,18955
GA1.2.1730512276.1579001559,Moscow,1,1,1.0,2020-01-14,18972
GA1.2.1727768035.1578993167,Moscow,0,0,0.0,2020-01-14,18973
GA1.2.1671757504.1572190740,Moscow,0,0,0.0,2020-01-14,19044
GA1.2.1669123157.1579013150,Moscow,0,0,0.0,2020-01-14,19048
GA1.2.1667776822.1578998484,Moscow,0,0,0.0,2020-01-14,19051
GA1.2.1662480632.1576739778,Moscow,0,0,0.0,2020-01-14,19057
GA1.2.1588596286.1579020127,Moscow,0,0,0.0,2020-01-14,19128
GA1.2.1531893784.1579019930,Moscow,0,0,0.0,2020-01-14,19172
GA1.2.1481442768.1579000383,Moscow,0,0,0.0,2020-01-14,19233
GA1.2.144937842.1579019349,Moscow,1,1,1.0,2020-01-14,19276
GA1.2.1425547837.1578980044,Moscow,0,0,0.0,2020-01-14,19302
GA1.2.1353049882.1578983465,Moscow,0,1,0.0,2020-01-14,19390
GA1.2.1215833038.1579034221,Moscow,0,0,0.0,2020-01-14,19560
GA1.2.1183098651.1578984947,Moscow,1,1,1.0,2020-01-14,19591
GA1.2.1167946631.1578989703,Moscow,0,0,0.0,2020-01-14,19607
GA1.2.1149749035.1578981009,Moscow,0,0,0.0,2020-01-14,19629
GA1.2.1106529018.1578984257,Moscow,0,0,0.0,2020-01-14,19681
GA1.2.993851509.1578941301,Moscow,1,1,0.0,2020-01-13,17694
GA1.2.985303607.1578898368,Moscow,0,0,0.0,2020-01-13,17703
GA1.2.983186884.1578916636,Moscow,0,0,0.0,2020-01-13,17705
GA1.2.960041232.1578935112,Moscow,0,0,0.0,2020-01-13,17727
GA1.2.87144679.1578865560,Moscow,0,0,0.0,2020-01-13,17831
GA1.2.769552535.1578908963,Moscow,0,0,0.0,2020-01-13,17950
GA1.2.769552535.1578908963,Moscow,1,1,0.0,2020-01-13,17951
GA1.2.763441967.1578645701,Moscow,0,0,0.0,2020-01-13,17963
GA1.2.707065398.1578779649,Moscow,0,0,0.0,2020-01-13,18036
GA1.2.677494117.1578924475,Moscow,0,0,0.0,2020-01-13,18058
GA1.2.656669415.1578906453,Moscow,0,0,0.0,2020-01-13,18086
GA1.2.58624081.1578720236,Moscow,0,0,0.0,2020-01-13,18153
GA1.2.569779490.1578469502,Moscow,0,0,0.0,2020-01-13,18171
GA1.2.557512550.1578915833,Moscow,0,1,0.0,2020-01-13,18191
GA1.2.49172458.1578905344,Moscow,0,0,0.0,2020-01-13,18268
GA1.2.34499166.1566992569,Moscow,0,0,0.0,2020-01-13,18407
GA1.2.34499166.1566992569,Moscow,0,1,0.0,2020-01-13,18408
GA1.2.334562581.1578918988,Moscow,0,0,0.0,2020-01-13,18422
GA1.2.303416132.1578903565,Moscow,0,0,0.0,2020-01-13,18460
GA1.2.300265408.1578903254,Moscow,0,0,0.0,2020-01-13,18461
GA1.2.222877943.1578922613,Moscow,1,1,0.0,2020-01-13,18525
GA1.2.2131257504.1578917082,Moscow,0,0,0.0,2020-01-13,18571
GA1.2.2093003870.1578930255,Moscow,0,0,0.0,2020-01-13,18603
GA1.2.2071319580.1578933437,Moscow,0,0,0.0,2020-01-13,18622
GA1.2.2064085038.1578919101,Moscow,1,1,0.0,2020-01-13,18631
GA1.2.1909873210.1578925344,Moscow,0,0,0.0,2020-01-13,18785
GA1.2.1864187908.1578883420,Moscow,0,0,0.0,2020-01-13,18837
GA1.2.1776100860.1578909855,Moscow,0,0,0.0,2020-01-13,18933
GA1.2.1776100860.1578909855,Moscow,0,0,0.0,2020-01-13,18934
GA1.2.1730550677.1578895463,Moscow,0,0,0.0,2020-01-13,18971
GA1.2.1730550677.1578895463,Moscow,0,0,0.0,2020-01-13,18970
GA1.2.1708359193.1578915682,Moscow,1,1,0.0,2020-01-13,19006
GA1.2.1584242986.1578905250,Moscow,0,0,0.0,2020-01-13,19136
GA1.2.1584118026.1578921147,Moscow,0,1,0.0,2020-01-13,19137
GA1.2.1584118026.1578921147,Moscow,0,1,0.0,2020-01-13,19138
GA1.2.1584118026.1578921147,Moscow,0,0,0.0,2020-01-13,19139
GA1.2.1584118026.1578921147,Moscow,0,0,0.0,2020-01-13,19140
GA1.2.1479819448.1578924117,Moscow,0,0,0.0,2020-01-13,19236
GA1.2.1477705141.1578864735,Moscow,0,0,0.0,2020-01-13,19244
GA1.2.1417764064.1578945968,Moscow,0,0,0.0,2020-01-13,19307
GA1.2.1356328135.1578941961,Moscow,0,0,0.0,2020-01-13,19379
GA1.2.1356328135.1578941961,Moscow,0,0,0.0,2020-01-13,19378
GA1.2.1334620903.1578915150,Moscow,0,0,0.0,2020-01-13,19430
GA1.2.1324559487.1578912897,Moscow,0,0,0.0,2020-01-13,19435
GA1.2.1305901078.1578917381,Moscow,0,0,0.0,2020-01-13,19456
GA1.2.1265434269.1578908718,Moscow,0,1,0.0,2020-01-13,19500
GA1.2.1265434269.1578908718,Moscow,0,0,0.0,2020-01-13,19501
GA1.2.1260867469.1578924186,Moscow,0,0,0.0,2020-01-13,19511
GA1.2.1246696257.1578888046,Moscow,0,0,0.0,2020-01-13,19526
GA1.2.1244708687.1578905020,Moscow,1,1,1.0,2020-01-13,19527
GA1.2.1118822667.1578927932,Moscow,0,0,0.0,2020-01-13,19659
GA1.2.1085966304.1578892608,Moscow,0,0,0.0,2020-01-13,19696
GA1.2.1085966304.1578892608,Moscow,0,0,0.0,2020-01-13,19697
GA1.2.1047131710.1578912797,Moscow,0,0,0.0,2020-01-13,19743
GA1.2.1043788357.1578482346,Moscow,0,0,0.0,2020-01-13,19751
GA1.2.97273457.1578838019,Moscow,0,0,0.0,2020-01-12,17718
GA1.2.966681480.1574618826,Moscow,0,0,0.0,2020-01-12,17723
GA1.2.952101187.1578853683,Moscow,0,0,0.0,2020-01-12,17745
GA1.2.846726476.1578845747,Moscow,0,0,0.0,2020-01-12,17869
GA1.2.84302126.1577964846,Moscow,0,0,0.0,2020-01-12,17872
GA1.2.765691658.1578827401,Moscow,0,0,0.0,2020-01-12,17953
GA1.2.757095117.1573577441,Moscow,0,0,0.0,2020-01-12,17976
GA1.2.434933636.1578845660,Moscow,1,1,0.0,2020-01-12,18323
GA1.2.2101094526.1578820604,Moscow,0,0,0.0,2020-01-12,18595
GA1.2.1983181013.1578851275,Moscow,0,0,0.0,2020-01-12,18704
GA1.2.1897016531.1578827177,Moscow,0,0,0.0,2020-01-12,18798
GA1.2.1696662357.1578683384,Moscow,0,0,0.0,2020-01-12,19022
GA1.2.1661101638.1578833126,Moscow,0,0,0.0,2020-01-12,19060
GA1.2.1543895724.1578819217,Moscow,1,1,1.0,2020-01-12,19154
GA1.2.1543895724.1578819217,Moscow,0,0,0.0,2020-01-12,19153
GA1.2.1530656755.1578415065,Moscow,0,0,0.0,2020-01-12,19175
GA1.2.1530656755.1578415065,Moscow,0,0,0.0,2020-01-12,19176
GA1.2.1410940281.1578845250,Moscow,0,0,0.0,2020-01-12,19318
GA1.2.1410940281.1578845250,Moscow,0,0,0.0,2020-01-12,19319
GA1.2.1406238158.1578818746,Moscow,0,0,0.0,2020-01-12,19328
GA1.2.1275974816.1578814706,Moscow,0,0,0.0,2020-01-12,19488
GA1.2.1252612248.1578851039,Moscow,0,0,0.0,2020-01-12,19519
GA1.2.1218268859.1578666237,Moscow,0,0,0.0,2020-01-12,19554
GA1.2.1195847749.1578823778,Moscow,0,1,0.0,2020-01-12,19580
GA1.2.1195847749.1578823778,Moscow,0,0,0.0,2020-01-12,19581
GA1.2.1118419782.1578779621,Moscow,0,0,0.0,2020-01-12,19660
GA1.2.1064783873.1576408443,Moscow,0,1,0.0,2020-01-12,19730
GA1.2.926614591.1578732403,Moscow,0,0,0.0,2020-01-11,17771
GA1.2.924477540.1578454583,Moscow,0,0,0.0,2020-01-11,17783
GA1.2.917100175.1577366618,Moscow,0,0,0.0,2020-01-11,17789
GA1.2.85606272.1578728347,Moscow,0,1,0.0,2020-01-11,17847
GA1.2.781917141.1578686947,Moscow,0,0,0.0,2020-01-11,17944
GA1.2.746490675.1578693959,Moscow,0,0,0.0,2020-01-11,17990
GA1.2.723251876.1578764329,Moscow,0,0,0.0,2020-01-11,18016
GA1.2.623396502.1578752355,Moscow,0,0,0.0,2020-01-11,18112
GA1.2.598368585.1578726675,Moscow,0,0,0.0,2020-01-11,18143
GA1.2.58624081.1578720236,Moscow,0,0,0.0,2020-01-11,18152
GA1.2.521801157.1578773667,Moscow,0,0,0.0,2020-01-11,18220
GA1.2.506792288.1578599424,Moscow,0,0,0.0,2020-01-11,18237
GA1.2.35965578.1578750635,Moscow,0,0,0.0,2020-01-11,18396
GA1.2.337304603.1578691575,Moscow,0,0,0.0,2020-01-11,18419
GA1.2.321190041.1576110165,Moscow,0,1,0.0,2020-01-11,18439
GA1.2.286673733.1578745053,Moscow,1,1,0.0,2020-01-11,18473
GA1.2.272993509.1578729899,Moscow,0,0,0.0,2020-01-11,18488
GA1.2.244073542.1574387363,Moscow,0,0,0.0,2020-01-11,18509
GA1.2.1939748132.1578741504,Moscow,0,0,0.0,2020-01-11,18747
GA1.2.1768432569.1575490423,Moscow,0,0,0.0,2020-01-11,18941
GA1.2.1710968054.1578723030,Moscow,0,0,0.0,2020-01-11,19002
GA1.2.1620370134.1578741816,Moscow,0,0,0.0,2020-01-11,19106
GA1.2.1613847694.1578768142,Moscow,1,1,1.0,2020-01-11,19111
GA1.2.1584633527.1577145202,Moscow,0,0,0.0,2020-01-11,19133
GA1.2.1553123766.1578305423,Moscow,0,0,0.0,2020-01-11,19150
GA1.2.1524979831.1578744956,Moscow,0,0,0.0,2020-01-11,19187
GA1.2.1524979831.1578744956,Moscow,0,0,0.0,2020-01-11,19186
GA1.2.1489498090.1578765615,Moscow,0,0,0.0,2020-01-11,19229
GA1.2.1439991894.1578769086,Moscow,0,0,0.0,2020-01-11,19287
GA1.2.1428272902.1578705166,Moscow,0,0,0.0,2020-01-11,19297
GA1.2.1402840886.1578765848,Moscow,0,1,0.0,2020-01-11,19334
GA1.2.137130276.1578762062,Moscow,0,0,0.0,2020-01-11,19368
GA1.2.1346292717.1578715726,Moscow,0,0,0.0,2020-01-11,19409
GA1.2.1285403682.1578419948,Moscow,1,1,1.0,2020-01-11,19475
GA1.2.1218268859.1578666237,Moscow,0,0,0.0,2020-01-11,19553
GA1.2.117787204.1578744627,Moscow,0,0,0.0,2020-01-11,19597
GA1.2.1056829342.1578760882,Moscow,0,0,0.0,2020-01-11,19735
GA1.2.1056829342.1578760882,Moscow,0,0,0.0,2020-01-11,19734
GA1.2.1043788357.1578482346,Moscow,0,0,0.0,2020-01-11,19747
GA1.2.1043788357.1578482346,Moscow,1,1,0.0,2020-01-11,19748
GA1.2.1043788357.1578482346,Moscow,0,0,0.0,2020-01-11,19749
GA1.2.1043788357.1578482346,Moscow,0,0,0.0,2020-01-11,19750
GA1.2.968864701.1578644509,Moscow,0,0,0.0,2020-01-10,17721
GA1.2.781917141.1578686947,Moscow,0,0,0.0,2020-01-10,17943
GA1.2.763441967.1578645701,Moscow,0,1,0.0,2020-01-10,17962
GA1.2.763441967.1578645701,Moscow,0,0,0.0,2020-01-10,17961
GA1.2.661015372.1578644817,Moscow,0,0,0.0,2020-01-10,18078
GA1.2.635145685.1578686856,Moscow,1,1,0.0,2020-01-10,18095
GA1.2.577178437.1578645199,Moscow,0,0,0.0,2020-01-10,18167
GA1.2.504827358.1578649176,Moscow,0,0,0.0,2020-01-10,18248
GA1.2.42274872.1578682392,Moscow,1,1,1.0,2020-01-10,18334
GA1.2.353652179.1578612456,Moscow,0,0,0.0,2020-01-10,18400
GA1.2.219458753.1578652989,Moscow,0,0,0.0,2020-01-10,18528
GA1.2.2022762324.1578656776,Moscow,0,1,0.0,2020-01-10,18664
GA1.2.2006697998.1578607606,Moscow,0,0,0.0,2020-01-10,18679
GA1.2.1929204813.1578653801,Moscow,0,1,0.0,2020-01-10,18758
GA1.2.1929204813.1578653801,Moscow,0,0,0.0,2020-01-10,18757
GA1.2.1870476453.1578633048,Moscow,0,0,0.0,2020-01-10,18829
GA1.2.1848214229.1578613889,Moscow,0,0,0.0,2020-01-10,18848
GA1.2.1842996057.1578651611,Moscow,1,1,0.0,2020-01-10,18856
GA1.2.1834639230.1578635353,Moscow,0,0,0.0,2020-01-10,18877
GA1.2.1832758639.1578640896,Moscow,1,1,0.0,2020-01-10,18881
GA1.2.1780084751.1578607941,Moscow,0,0,0.0,2020-01-10,18930
GA1.2.1745902924.1578663550,Moscow,0,0,0.0,2020-01-10,18954
