GA1.2.1046980686.1579690840,NULL,NULL,NULL,2,6,0,434.00,22.01.2020,22.01.2020,NULL,NULL,NULL,NULL
GA1.2.1046991059.1579510411,NULL,NULL,NULL,2,18,2,187.00,20.01.2020,20.01.2020,NULL,NULL,NULL,NULL
GA1.2.1047131710.1578912797,NULL,NULL,NULL,1,2,0,0.00,13.01.2020,13.01.2020,NULL,NULL,NULL,NULL
GA1.2.1047171629.1569699255,NULL,NULL,NULL,1,10,0,178.00,12.01.2020,12.01.2020,NULL,NULL,NULL,NULL
GA1.2.1047240547.1579810692,NULL,NULL,NULL,1,2,1,75.00,23.01.2020,23.01.2020,NULL,NULL,NULL,NULL
GA1.2.1047262313.1581573134,NULL,NULL,NULL,1,2,0,0.00,13.02.2020,13.02.2020,NULL,NULL,NULL,NULL
GA1.2.1047371490.1579863100,NULL,NULL,NULL,1,2,0,647.00,24.01.2020,24.01.2020,NULL,NULL,NULL,NULL
GA1.2.1047379582.1580379181,NULL,NULL,NULL,1,2,1,486.00,30.01.2020,30.01.2020,NULL,NULL,NULL,NULL
GA1.2.1047387569.1581884074,NULL,NULL,NULL,3,148,2,505.00,16.02.2020,17.02.2020,NULL,NULL,NULL,NULL
GA1.2.1047417251.1578331059,NULL,NULL,NULL,1,2,1,0.00,06.01.2020,06.01.2020,NULL,NULL,NULL,NULL
GA1.2.10474214.1579442050,NULL,NULL,NULL,2,8,0,0.00,19.01.2020,19.01.2020,NULL,NULL,NULL,NULL
GA1.2.1047437891.1564135480,NULL,NULL,NULL,1,30,0,242.00,14.02.2020,14.02.2020,NULL,NULL,NULL,NULL
GA1.2.10475126.1581345600,NULL,NULL,NULL,1,2,1,0.00,10.02.2020,10.02.2020,NULL,NULL,NULL,NULL
GA1.2.1047583864.1578658476,NULL,NULL,NULL,5,66,3,8051.00,10.01.2020,10.01.2020,1,5900000.0000000000000,1652000.000000,10.01.2020
GA1.2.1047590364.1580498938,NULL,NULL,NULL,1,10,0,0.00,31.01.2020,31.01.2020,NULL,NULL,NULL,NULL
GA1.2.1047600929.1581884185,NULL,NULL,NULL,1,2,1,13947.00,16.02.2020,16.02.2020,1,2050000.0000000000000,615000.000000,16.02.2020
GA1.2.1047619960.1580579426,NULL,NULL,NULL,1,2,0,0.00,01.02.2020,01.02.2020,NULL,NULL,NULL,NULL
GA1.2.1047629818.1577983631,NULL,NULL,NULL,1,12,0,0.00,02.01.2020,02.01.2020,NULL,NULL,NULL,NULL
GA1.2.1047660762.1579863801,NULL,NULL,NULL,1,2,0,0.00,24.01.2020,24.01.2020,NULL,NULL,NULL,NULL
GA1.2.1047668352.1579889004,NULL,NULL,NULL,1,2,0,166.00,24.01.2020,24.01.2020,NULL,NULL,NULL,NULL
GA1.2.1047717893.1580243412,NULL,NULL,NULL,1,6,1,0.00,28.01.2020,28.01.2020,1,2050000.0000000000000,615000.000000,28.01.2020
GA1.2.1047824409.1581622182,NULL,NULL,NULL,1,6,1,161.00,13.02.2020,13.02.2020,NULL,NULL,NULL,NULL
GA1.2.1047851430.1567124161,NULL,NULL,NULL,1,2,0,0.00,17.01.2020,17.01.2020,NULL,NULL,NULL,NULL
GA1.2.1047858666.1578121608,NULL,NULL,NULL,4,80,1,1337.00,04.01.2020,04.01.2020,NULL,NULL,NULL,NULL
GA1.2.1047941322.1580206013,NULL,NULL,NULL,1,2,1,0.00,28.01.2020,28.01.2020,NULL,NULL,NULL,NULL
GA1.2.1047968158.1579008551,NULL,NULL,NULL,1,28,1,188.00,14.01.2020,14.01.2020,NULL,NULL,NULL,NULL
GA1.2.1048039990.1579250764,NULL,NULL,NULL,1,10,0,0.00,17.01.2020,17.01.2020,NULL,NULL,NULL,NULL
GA1.2.1048139345.1579635802,NULL,NULL,NULL,2,14,0,239.00,21.01.2020,21.01.2020,NULL,NULL,NULL,NULL
GA1.2.1048288710.1580919106,NULL,NULL,NULL,1,6,0,0.00,05.02.2020,05.02.2020,NULL,NULL,NULL,NULL
GA1.2.1048367413.1579270966,NULL,NULL,NULL,1,2,0,104.00,17.01.2020,17.01.2020,NULL,NULL,NULL,NULL
GA1.2.1048373018.1580139054,NULL,NULL,NULL,2,33,2,226.00,27.01.2020,27.01.2020,NULL,NULL,NULL,NULL
GA1.2.1048418713.1578830224,NULL,NULL,NULL,2,6,0,189.00,12.01.2020,12.01.2020,NULL,NULL,NULL,NULL
GA1.2.1048645707.1575274092,NULL,NULL,NULL,1,4,0,0.00,08.01.2020,08.01.2020,NULL,NULL,NULL,NULL
GA1.2.1048690585.1581229851,NULL,NULL,NULL,2,10,1,9533.00,09.02.2020,09.02.2020,1,2050000.0000000000000,615000.000000,09.02.2020
GA1.2.1048715834.1577421263,NULL,NULL,NULL,5,26,3,11479.00,03.01.2020,13.01.2020,NULL,NULL,NULL,NULL
GA1.2.1048747798.1579668404,NULL,NULL,NULL,2,16,2,0.00,22.01.2020,23.01.2020,NULL,NULL,NULL,NULL
GA1.2.1048772980.1580545754,NULL,NULL,NULL,2,4,1,0.00,01.02.2020,09.02.2020,1,5300000.0000000000000,1378000.000000,01.02.2020
GA1.2.1048842476.1578406646,NULL,NULL,NULL,1,4,1,0.00,07.01.2020,07.01.2020,1,2200000.0000000000000,484000.000000,07.01.2020
GA1.2.1048887226.1580724313,NULL,NULL,NULL,1,8,0,201.00,03.02.2020,03.02.2020,NULL,NULL,NULL,NULL
GA1.2.104891505.1578299177,NULL,NULL,NULL,10,84,3,1861.00,27.01.2020,16.02.2020,NULL,NULL,NULL,NULL
GA1.2.1048945951.1552500150,NULL,NULL,NULL,1,8,1,483.00,09.02.2020,09.02.2020,NULL,NULL,NULL,NULL
GA1.2.104895687.1579161435,NULL,NULL,NULL,1,24,0,66.00,16.01.2020,16.01.2020,NULL,NULL,NULL,NULL
GA1.2.1048973015.1581621180,NULL,NULL,NULL,1,2,1,0.00,13.02.2020,13.02.2020,NULL,NULL,NULL,NULL
GA1.2.1049014082.1581924742,NULL,NULL,NULL,2,28,1,0.00,17.02.2020,17.02.2020,NULL,NULL,NULL,NULL
GA1.2.1049086571.1580154518,NULL,NULL,NULL,1,3,1,0.00,27.01.2020,27.01.2020,NULL,NULL,NULL,NULL
GA1.2.1049169959.1579388902,NULL,NULL,NULL,1,4,0,0.00,19.01.2020,19.01.2020,NULL,NULL,NULL,NULL
GA1.2.1049206251.1578071426,NULL,NULL,NULL,1,11,1,0.00,03.01.2020,03.01.2020,1,2200000.0000000000000,484000.000000,03.01.2020
GA1.2.1049215656.1562247043,NULL,NULL,NULL,5,32,1,0.00,13.01.2020,05.02.2020,NULL,NULL,NULL,NULL
GA1.2.1049338497.1580479123,NULL,NULL,NULL,1,8,0,0.00,31.01.2020,31.01.2020,NULL,NULL,NULL,NULL
GA1.2.1049356783.1580845029,NULL,NULL,NULL,2,4,1,465.00,04.02.2020,04.02.2020,NULL,NULL,NULL,NULL
GA1.2.104937404.1576653457,NULL,NULL,NULL,1,4,0,0.00,02.01.2020,02.01.2020,NULL,NULL,NULL,NULL
GA1.2.1049478494.1581689413,NULL,NULL,NULL,1,10,1,230.00,14.02.2020,14.02.2020,NULL,NULL,NULL,NULL
GA1.2.1049536487.1580123048,NULL,NULL,NULL,1,16,1,684.00,27.01.2020,27.01.2020,NULL,NULL,NULL,NULL
GA1.2.104967172.1580305074,NULL,NULL,NULL,1,14,0,195.00,29.01.2020,29.01.2020,NULL,NULL,NULL,NULL
GA1.2.1049726616.1581001346,NULL,NULL,NULL,1,6,0,139.00,06.02.2020,06.02.2020,NULL,NULL,NULL,NULL
GA1.2.1049763977.1578484132,NULL,NULL,NULL,2,8,2,0.00,08.01.2020,08.01.2020,NULL,NULL,NULL,NULL
GA1.2.1049807756.1579091486,NULL,NULL,NULL,1,10,0,64.00,15.01.2020,15.01.2020,NULL,NULL,NULL,NULL
GA1.2.1049867272.1580992925,NULL,NULL,NULL,4,46,2,0.00,06.02.2020,09.02.2020,NULL,NULL,NULL,NULL
GA1.2.1049881971.1581076299,NULL,NULL,NULL,2,4,1,233.00,07.02.2020,07.02.2020,NULL,NULL,NULL,NULL
GA1.2.104988927.1578513275,NULL,NULL,NULL,1,12,1,0.00,08.01.2020,08.01.2020,NULL,NULL,NULL,NULL
GA1.2.1049892467.1579377162,NULL,NULL,NULL,1,2,1,0.00,18.01.2020,18.01.2020,NULL,NULL,NULL,NULL
GA1.2.1049902199.1581783036,NULL,NULL,NULL,1,2,1,0.00,15.02.2020,15.02.2020,NULL,NULL,NULL,NULL
GA1.2.104990352.1581779373,NULL,NULL,NULL,2,8,1,0.00,15.02.2020,16.02.2020,1,5300000.0000000000000,1378000.000000,15.02.2020
GA1.2.1049903912.1578149729,NULL,NULL,NULL,1,8,0,0.00,04.01.2020,04.01.2020,NULL,NULL,NULL,NULL
GA1.2.1050044172.1579633041,NULL,NULL,NULL,1,2,1,0.00,21.01.2020,21.01.2020,NULL,NULL,NULL,NULL
GA1.2.1050056429.1579002430,NULL,NULL,NULL,1,4,0,199.00,14.01.2020,14.01.2020,NULL,NULL,NULL,NULL
GA1.2.1050152620.1580976777,NULL,NULL,NULL,1,2,0,769.00,06.02.2020,06.02.2020,NULL,NULL,NULL,NULL
GA1.2.1050194576.1579643333,NULL,NULL,NULL,1,2,1,0.00,22.01.2020,22.01.2020,NULL,NULL,NULL,NULL
GA1.2.1050240257.1563715187,NULL,NULL,NULL,1,2,1,47.00,19.01.2020,19.01.2020,NULL,NULL,NULL,NULL
GA1.2.1050340872.1579002355,NULL,NULL,NULL,1,6,0,0.00,14.01.2020,14.01.2020,NULL,NULL,NULL,NULL
GA1.2.1050342709.1577443190,NULL,NULL,NULL,1,2,0,1893.00,01.01.2020,01.01.2020,NULL,NULL,NULL,NULL
GA1.2.1050393719.1580383640,NULL,NULL,NULL,1,10,1,0.00,30.01.2020,30.01.2020,NULL,NULL,NULL,NULL
GA1.2.1050397333.1581097050,NULL,NULL,NULL,1,14,0,0.00,07.02.2020,07.02.2020,NULL,NULL,NULL,NULL
GA1.2.1050443186.1581499532,NULL,NULL,NULL,1,2,0,95.00,12.02.2020,12.02.2020,NULL,NULL,NULL,NULL
GA1.2.1050475604.1574781967,NULL,NULL,NULL,1,4,0,0.00,01.02.2020,01.02.2020,NULL,NULL,NULL,NULL
GA1.2.1050495903.1578897995,NULL,NULL,NULL,2,12,0,1065.00,13.01.2020,14.01.2020,NULL,NULL,NULL,NULL
GA1.2.1050500727.1579604673,NULL,NULL,NULL,1,2,1,576.00,21.01.2020,21.01.2020,NULL,NULL,NULL,NULL
GA1.2.1050512736.1578940057,NULL,NULL,NULL,1,2,0,0.00,13.01.2020,13.01.2020,NULL,NULL,NULL,NULL
GA1.2.1050610347.1577380589,NULL,NULL,NULL,1,18,0,87.00,12.01.2020,12.01.2020,NULL,NULL,NULL,NULL
GA1.2.1050695275.1580409966,NULL,NULL,NULL,1,2,0,0.00,30.01.2020,30.01.2020,NULL,NULL,NULL,NULL
GA1.2.1050704822.1577248610,NULL,NULL,NULL,2,6,1,4844.00,04.01.2020,07.01.2020,NULL,NULL,NULL,NULL
GA1.2.1050781284.1578999471,NULL,NULL,NULL,1,6,0,0.00,14.01.2020,14.01.2020,NULL,NULL,NULL,NULL
GA1.2.1050784099.1581603336,NULL,NULL,NULL,1,10,1,0.00,13.02.2020,13.02.2020,NULL,NULL,NULL,NULL
GA1.2.1050884294.1577447177,NULL,NULL,NULL,1,2,0,2500.00,01.01.2020,01.01.2020,NULL,NULL,NULL,NULL
GA1.2.105090196.1579110787,NULL,NULL,NULL,2,14,0,248.00,15.01.2020,15.01.2020,NULL,NULL,NULL,NULL
GA1.2.1050948253.1581898556,NULL,NULL,NULL,1,14,0,0.00,17.02.2020,17.02.2020,NULL,NULL,NULL,NULL
GA1.2.1051017380.1563383955,NULL,NULL,NULL,1,2,0,66.00,09.02.2020,09.02.2020,NULL,NULL,NULL,NULL
GA1.2.1051025662.1581535265,NULL,NULL,NULL,2,14,1,0.00,12.02.2020,13.02.2020,NULL,NULL,NULL,NULL
GA1.2.1051052024.1578338138,NULL,NULL,NULL,3,6,1,510.00,06.01.2020,20.01.2020,NULL,NULL,NULL,NULL
GA1.2.1051056931.1581705157,NULL,NULL,NULL,1,4,1,246.00,14.02.2020,14.02.2020,NULL,NULL,NULL,NULL
GA1.2.1051073570.1578841434,NULL,NULL,NULL,2,44,2,0.00,12.01.2020,18.01.2020,1,7200000.0000000000000,2088000.000000,12.01.2020
GA1.2.1051100862.1581436624,NULL,NULL,NULL,4,18,1,502.00,11.02.2020,12.02.2020,NULL,NULL,NULL,NULL
GA1.2.1051129846.1581877544,NULL,NULL,NULL,1,4,1,0.00,16.02.2020,16.02.2020,NULL,NULL,NULL,NULL
GA1.2.1051139350.1581075444,NULL,NULL,NULL,1,2,0,0.00,07.02.2020,07.02.2020,NULL,NULL,NULL,NULL
GA1.2.1051169549.1580064155,NULL,NULL,NULL,1,2,0,227.00,26.01.2020,26.01.2020,NULL,NULL,NULL,NULL
GA1.2.1051194477.1580795293,NULL,NULL,NULL,1,2,0,0.00,04.02.2020,04.02.2020,NULL,NULL,NULL,NULL
GA1.2.1051223471.1579458619,NULL,NULL,NULL,2,6,1,246.00,19.01.2020,19.01.2020,NULL,NULL,NULL,NULL
GA1.2.1051234145.1580158591,NULL,NULL,NULL,1,4,0,0.00,27.01.2020,27.01.2020,NULL,NULL,NULL,NULL
GA1.2.1051351146.1579206229,NULL,NULL,NULL,2,12,0,0.00,16.01.2020,17.01.2020,NULL,NULL,NULL,NULL
GA1.2.1051401585.1581077996,NULL,NULL,NULL,1,6,1,155.00,07.02.2020,07.02.2020,NULL,NULL,NULL,NULL
GA1.2.105140592.1578574636,NULL,NULL,NULL,2,4,0,461.00,09.01.2020,09.01.2020,NULL,NULL,NULL,NULL
GA1.2.1051427932.1577020209,NULL,NULL,NULL,12,30,7,26515.00,02.01.2020,19.01.2020,3,7150000.0000000000000,1628000.000000,19.01.2020
GA1.2.1051463278.1580921663,NULL,NULL,NULL,1,3,0,0.00,05.02.2020,05.02.2020,NULL,NULL,NULL,NULL
GA1.2.1051525908.1581928819,NULL,NULL,NULL,1,2,0,0.00,17.02.2020,17.02.2020,NULL,NULL,NULL,NULL
GA1.2.1051553187.1581486796,NULL,NULL,NULL,1,4,0,569.00,12.02.2020,12.02.2020,NULL,NULL,NULL,NULL
GA1.2.1051626302.1575102772,NULL,NULL,NULL,1,20,1,612.00,20.01.2020,20.01.2020,NULL,NULL,NULL,NULL
GA1.2.1051646120.1578406983,NULL,NULL,NULL,2,4,1,133.00,07.01.2020,07.01.2020,NULL,NULL,NULL,NULL
GA1.2.1051681557.1581308331,NULL,NULL,NULL,2,8,1,475.00,10.02.2020,11.02.2020,NULL,NULL,NULL,NULL
GA1.2.1051710801.1579282952,NULL,NULL,NULL,1,2,1,0.00,17.01.2020,17.01.2020,NULL,NULL,NULL,NULL
GA1.2.1051873358.1579464578,NULL,NULL,NULL,2,12,1,295.00,19.01.2020,19.01.2020,NULL,NULL,NULL,NULL
GA1.2.1051986597.1578398382,NULL,NULL,NULL,1,2,1,0.00,07.01.2020,07.01.2020,NULL,NULL,NULL,NULL
GA1.2.1052027608.1580317059,NULL,NULL,NULL,1,8,0,124.00,01.02.2020,01.02.2020,NULL,NULL,NULL,NULL
GA1.2.1052096606.1581309009,NULL,NULL,NULL,1,2,0,0.00,10.02.2020,10.02.2020,NULL,NULL,NULL,NULL
GA1.2.1052129553.1581506189,NULL,NULL,NULL,1,4,0,0.00,12.02.2020,12.02.2020,NULL,NULL,NULL,NULL
GA1.2.1052152240.1578392649,NULL,NULL,NULL,1,10,1,164.00,07.01.2020,07.01.2020,NULL,NULL,NULL,NULL
GA1.2.1052184064.1578764716,NULL,NULL,NULL,1,6,1,0.00,11.01.2020,11.01.2020,NULL,NULL,NULL,NULL
GA1.2.1052229385.1578321192,NULL,NULL,NULL,6,36,3,135.00,06.01.2020,12.01.2020,NULL,NULL,NULL,NULL
GA1.2.105224332.1578598691,NULL,NULL,NULL,1,2,0,169.00,09.01.2020,09.01.2020,NULL,NULL,NULL,NULL
GA1.2.1052247581.1581135676,NULL,NULL,NULL,1,6,0,0.00,08.02.2020,08.02.2020,NULL,NULL,NULL,NULL
GA1.2.105227268.1581583244,NULL,NULL,NULL,1,8,0,577.00,13.02.2020,13.02.2020,NULL,NULL,NULL,NULL
GA1.2.105232457.1578760776,NULL,NULL,NULL,7,14,5,0.00,11.01.2020,09.02.2020,1,3541016.3333561786000,1239355.716675,19.01.2020
GA1.2.1052458434.1581200905,NULL,NULL,NULL,2,36,2,0.00,09.02.2020,09.02.2020,NULL,NULL,NULL,NULL
GA1.2.1052528118.1577260295,NULL,NULL,NULL,1,2,0,112.00,07.01.2020,07.01.2020,NULL,NULL,NULL,NULL
GA1.2.1052574536.1578811212,NULL,NULL,NULL,1,8,1,0.00,12.01.2020,12.01.2020,NULL,NULL,NULL,NULL
GA1.2.1052668373.1580933170,NULL,NULL,NULL,1,6,1,112.00,05.02.2020,05.02.2020,NULL,NULL,NULL,NULL
GA1.2.1052672603.1579631696,NULL,NULL,NULL,1,2,0,61.00,21.01.2020,21.01.2020,NULL,NULL,NULL,NULL
GA1.2.1052679782.1580380769,NULL,NULL,NULL,2,12,1,503.00,30.01.2020,03.02.2020,NULL,NULL,NULL,NULL
GA1.2.1052724120.1570372594,NULL,NULL,NULL,2,4,0,281.00,25.01.2020,25.01.2020,NULL,NULL,NULL,NULL
GA1.2.1052728281.1579548253,NULL,NULL,NULL,1,2,0,104.00,20.01.2020,20.01.2020,NULL,NULL,NULL,NULL
GA1.2.1052781069.1579599482,NULL,NULL,NULL,1,14,1,155.00,21.01.2020,21.01.2020,NULL,NULL,NULL,NULL
GA1.2.1052835796.1581927779,NULL,NULL,NULL,1,6,1,786.00,17.02.2020,17.02.2020,NULL,NULL,NULL,NULL
GA1.2.105284867.1581734336,NULL,NULL,NULL,1,4,1,0.00,15.02.2020,15.02.2020,NULL,NULL,NULL,NULL
GA1.2.1052878556.1580539125,NULL,NULL,NULL,1,2,0,0.00,01.02.2020,01.02.2020,NULL,NULL,NULL,NULL
GA1.2.1052878701.1580036073,NULL,NULL,NULL,1,34,0,0.00,26.01.2020,26.01.2020,NULL,NULL,NULL,NULL
GA1.2.1052914254.1581270066,NULL,NULL,NULL,2,34,1,0.00,09.02.2020,15.02.2020,NULL,NULL,NULL,NULL
GA1.2.1052925423.1580712451,NULL,NULL,NULL,2,12,0,838.00,03.02.2020,03.02.2020,NULL,NULL,NULL,NULL
GA1.2.1053015874.1581321349,NULL,NULL,NULL,1,2,0,602.00,10.02.2020,10.02.2020,NULL,NULL,NULL,NULL
GA1.2.1053022316.1580242544,NULL,NULL,NULL,2,8,1,196.00,28.01.2020,28.01.2020,NULL,NULL,NULL,NULL
GA1.2.1053240245.1580047646,NULL,NULL,NULL,2,4,1,167.00,26.01.2020,26.01.2020,NULL,NULL,NULL,NULL
GA1.2.1053241567.1575363314,NULL,NULL,NULL,1,6,1,0.00,17.01.2020,17.01.2020,NULL,NULL,NULL,NULL
GA1.2.1053262034.1579240885,NULL,NULL,NULL,2,8,2,97.00,17.01.2020,17.01.2020,NULL,NULL,NULL,NULL
GA1.2.10532776.1580995947,NULL,NULL,NULL,1,2,0,48.00,06.02.2020,06.02.2020,NULL,NULL,NULL,NULL
GA1.2.1053289885.1581318781,NULL,NULL,NULL,1,6,0,151.00,10.02.2020,10.02.2020,NULL,NULL,NULL,NULL
GA1.2.1053326313.1577678326,NULL,NULL,NULL,1,2,1,1971.00,01.01.2020,01.01.2020,NULL,NULL,NULL,NULL
GA1.2.1053369025.1581279402,NULL,NULL,NULL,4,16,2,0.00,09.02.2020,09.02.2020,NULL,NULL,NULL,NULL
GA1.2.105340147.1581193101,NULL,NULL,NULL,1,2,1,149.00,08.02.2020,08.02.2020,NULL,NULL,NULL,NULL
GA1.2.1053401809.1580400121,NULL,NULL,NULL,1,2,1,0.00,30.01.2020,30.01.2020,NULL,NULL,NULL,NULL
GA1.2.1053442354.1580834029,NULL,NULL,NULL,1,8,1,0.00,04.02.2020,04.02.2020,NULL,NULL,NULL,NULL
GA1.2.1053473539.1579607348,NULL,NULL,NULL,1,10,1,0.00,21.01.2020,21.01.2020,1,6977153.5135434156000,2302460.659469,21.01.2020
GA1.2.1053494720.1581672652,NULL,NULL,NULL,1,6,1,464.00,14.02.2020,14.02.2020,NULL,NULL,NULL,NULL
GA1.2.1053683571.1579726287,NULL,NULL,NULL,1,2,0,143.00,22.01.2020,22.01.2020,NULL,NULL,NULL,NULL
GA1.2.1053733886.1569775024,NULL,NULL,NULL,1,4,0,0.00,08.01.2020,08.01.2020,NULL,NULL,NULL,NULL
GA1.2.1053853049.1581709509,NULL,NULL,NULL,1,2,0,0.00,14.02.2020,14.02.2020,NULL,NULL,NULL,NULL
GA1.2.1053898167.1579598654,NULL,NULL,NULL,2,4,1,125.00,21.01.2020,21.01.2020,NULL,NULL,NULL,NULL
GA1.2.1053905297.1581641706,NULL,NULL,NULL,1,2,0,0.00,14.02.2020,14.02.2020,NULL,NULL,NULL,NULL
GA1.2.1053919599.1578175695,NULL,NULL,NULL,2,22,1,8789.00,05.01.2020,07.01.2020,1,2200000.0000000000000,484000.000000,07.01.2020
GA1.2.1053931723.1579248601,NULL,NULL,NULL,1,4,1,386.00,17.01.2020,17.01.2020,NULL,NULL,NULL,NULL
GA1.2.105398048.1580109596,NULL,NULL,NULL,1,6,1,0.00,27.01.2020,27.01.2020,NULL,NULL,NULL,NULL
GA1.2.1053997193.1578762933,NULL,NULL,NULL,4,10,2,553.00,11.01.2020,12.01.2020,NULL,NULL,NULL,NULL
GA1.2.1054053985.1579545154,NULL,NULL,NULL,1,4,1,96.00,20.01.2020,20.01.2020,NULL,NULL,NULL,NULL
GA1.2.1054063660.1563474026,NULL,NULL,NULL,1,2,1,62.00,07.02.2020,07.02.2020,NULL,NULL,NULL,NULL
GA1.2.1054132921.1579727931,NULL,NULL,NULL,1,2,0,86.00,23.01.2020,23.01.2020,NULL,NULL,NULL,NULL
GA1.2.1054169233.1580929663,NULL,NULL,NULL,2,4,0,153.00,05.02.2020,05.02.2020,NULL,NULL,NULL,NULL
GA1.2.1054200733.1580325525,NULL,NULL,NULL,5,14,2,7284.00,29.01.2020,30.01.2020,1,3850000.0000000000000,808500.000000,29.01.2020
GA1.2.1054205345.1580234763,NULL,NULL,NULL,1,2,0,0.00,28.01.2020,28.01.2020,NULL,NULL,NULL,NULL
GA1.2.1054209603.1580797887,NULL,NULL,NULL,1,4,0,0.00,04.02.2020,04.02.2020,NULL,NULL,NULL,NULL
GA1.2.1054354523.1577591243,NULL,NULL,NULL,4,14,2,9799.00,01.01.2020,06.01.2020,NULL,NULL,NULL,NULL
GA1.2.105443951.1577073638,NULL,NULL,NULL,1,4,0,2652.00,19.01.2020,19.01.2020,NULL,NULL,NULL,NULL
GA1.2.1054505599.1577403318,NULL,NULL,NULL,1,2,0,3213.00,01.01.2020,01.01.2020,NULL,NULL,NULL,NULL
GA1.2.1054535408.1580723438,NULL,NULL,NULL,1,16,1,153.00,03.02.2020,03.02.2020,NULL,NULL,NULL,NULL
GA1.2.1054550680.1579040136,NULL,NULL,NULL,1,6,0,0.00,15.01.2020,15.01.2020,NULL,NULL,NULL,NULL
GA1.2.1054666890.1579421521,NULL,NULL,NULL,9,90,5,6640.00,19.01.2020,29.01.2020,2,7400000.0000000000000,2101500.000000,29.01.2020
GA1.2.1054704841.1579554547,NULL,NULL,NULL,1,2,1,82.00,21.01.2020,21.01.2020,NULL,NULL,NULL,NULL
GA1.2.1054713070.1578730822,NULL,NULL,NULL,1,2,0,786.00,11.01.2020,11.01.2020,NULL,NULL,NULL,NULL
GA1.2.1054833593.1577955013,NULL,NULL,NULL,1,4,1,0.00,02.01.2020,02.01.2020,NULL,NULL,NULL,NULL
GA1.2.1054859761.1581316841,NULL,NULL,NULL,1,6,0,0.00,10.02.2020,10.02.2020,NULL,NULL,NULL,NULL
GA1.2.1054880874.1578785440,NULL,NULL,NULL,1,2,1,0.00,12.01.2020,12.01.2020,NULL,NULL,NULL,NULL
GA1.2.1054887525.1577637758,NULL,NULL,NULL,2,4,1,4298.00,04.01.2020,16.01.2020,NULL,NULL,NULL,NULL
GA1.2.1054911437.1578405124,NULL,NULL,NULL,1,6,1,0.00,07.01.2020,07.01.2020,NULL,NULL,NULL,NULL
GA1.2.1054925664.1580144424,NULL,NULL,NULL,1,2,1,0.00,27.01.2020,27.01.2020,NULL,NULL,NULL,NULL
GA1.2.1054968360.1579894292,NULL,NULL,NULL,2,16,1,0.00,24.01.2020,25.01.2020,NULL,NULL,NULL,NULL
GA1.2.105500073.1570635497,NULL,NULL,NULL,6,24,3,7860.00,05.01.2020,04.02.2020,1,3850000.0000000000000,808500.000000,05.01.2020
GA1.2.1055275914.1563518639,NULL,NULL,NULL,1,2,0,42.00,20.01.2020,20.01.2020,NULL,NULL,NULL,NULL
GA1.2.1055432992.1578309984,NULL,NULL,NULL,1,4,1,8101.00,06.01.2020,06.01.2020,1,3850000.0000000000000,808500.000000,06.01.2020
GA1.2.1055437893.1581628417,NULL,NULL,NULL,1,2,1,0.00,14.02.2020,14.02.2020,NULL,NULL,NULL,NULL
GA1.2.1055473382.1579517793,NULL,NULL,NULL,1,6,0,0.00,20.01.2020,20.01.2020,NULL,NULL,NULL,NULL
GA1.2.1055502489.1578222854,NULL,NULL,NULL,2,22,0,305.00,05.01.2020,05.01.2020,NULL,NULL,NULL,NULL
GA1.2.1055532531.1578997718,NULL,NULL,NULL,2,16,1,0.00,14.01.2020,14.01.2020,NULL,NULL,NULL,NULL
GA1.2.1055619006.1577637071,NULL,NULL,NULL,4,52,1,8517.00,01.01.2020,12.01.2020,NULL,NULL,NULL,NULL
GA1.2.1055624784.1581241379,NULL,NULL,NULL,1,12,1,0.00,09.02.2020,09.02.2020,NULL,NULL,NULL,NULL
GA1.2.1055829872.1578547865,NULL,NULL,NULL,1,6,1,96380.00,09.01.2020,09.01.2020,1,2050000.0000000000000,615000.000000,09.01.2020
GA1.2.1055884543.1579074959,NULL,NULL,NULL,1,6,1,184.00,15.01.2020,15.01.2020,NULL,NULL,NULL,NULL
GA1.2.1055927005.1581325070,NULL,NULL,NULL,1,5,0,0.00,10.02.2020,10.02.2020,NULL,NULL,NULL,NULL
GA1.2.105602245.1581399212,NULL,NULL,NULL,3,32,1,1460.00,11.02.2020,12.02.2020,NULL,NULL,NULL,NULL
GA1.2.105604612.1581596017,NULL,NULL,NULL,1,2,1,0.00,13.02.2020,13.02.2020,NULL,NULL,NULL,NULL
GA1.2.1056088691.1579018747,NULL,NULL,NULL,2,4,0,397.00,14.01.2020,15.01.2020,NULL,NULL,NULL,NULL
GA1.2.1056092457.1580725064,NULL,NULL,NULL,1,8,0,93.00,03.02.2020,03.02.2020,NULL,NULL,NULL,NULL
GA1.2.105610370.1580979850,NULL,NULL,NULL,1,2,0,47.00,06.02.2020,06.02.2020,NULL,NULL,NULL,NULL
GA1.2.1056140657.1579976120,NULL,NULL,NULL,1,6,0,107.00,25.01.2020,25.01.2020,NULL,NULL,NULL,NULL
GA1.2.1056144415.1579872806,NULL,NULL,NULL,1,2,0,490.00,24.01.2020,24.01.2020,NULL,NULL,NULL,NULL
GA1.2.1056196049.1580458340,NULL,NULL,NULL,1,2,0,0.00,31.01.2020,31.01.2020,NULL,NULL,NULL,NULL
GA1.2.1056406462.1575807745,NULL,NULL,NULL,1,18,1,99.00,06.01.2020,06.01.2020,NULL,NULL,NULL,NULL
GA1.2.1056435534.1578677312,NULL,NULL,NULL,2,14,1,247.00,10.01.2020,10.01.2020,NULL,NULL,NULL,NULL
